,Symbol,Name,Industry,IndustryCode
4340,GLMD,Galmed Pharmaceuticals Ltd,생명과학 및 메디컬 리서치,562020
4341,AHI,Advanced Human Imaging Ltd ADR,소프트웨어 및 IT서비스,572010
4342,APCX,AppTech Payments Corp,핀테크,573010
4343,SINT,SINTX Technologies Inc,헬스케어 장비 및 용품,561010
4344,PTIX,Protagenic Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4345,AUVIP,Applied UV Pref Shs Series A,"건설장비 및 대형차, 기차, 배",521020
4346,ASRVP,Ameriserv Capital Trust I PRF,은행,551010
4347,INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
4348,FGFPP,FG Financial Group 8.00 Cumulative Pref Shs,보험,553010
4349,MOTS,Motus GI Holdings Inc,헬스케어 장비 및 용품,561010
4350,SVFD,Save Foods Inc,화학,511010
4351,BLIN,Bridgeline Digital Inc,소프트웨어 및 IT서비스,572010
4352,GWAV,Greenwave Technology Solutions Inc,전문 및 상업 서비스,522030
4353,FRGT,Freight Technologies Inc,화물 및 물류 서비스,524050
4354,WISA,WiSA Technologies Inc,반도체 및 반도체 장비,571010
4355,BLCM,Bellicum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4356,IFBD,Infobird Co Ltd,소프트웨어 및 IT서비스,572010
4357,PHCF,Puhui Wealth Investment Management Co Ltd,투자은행 및 서비스,551020
4358,AMST,Amesite Inc,소프트웨어 및 IT서비스,572010
4359,YTEN,Yield10 Bioscience Inc,생명과학 및 메디컬 리서치,562020
4360,NBRV,Nabriva Therapeutics PLC,생명과학 및 메디컬 리서치,562020
4361,KTRA,Kintara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4362,CFRX,ContraFect Corp,생명과학 및 메디컬 리서치,562020
4363,HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
4364,EDBL,Edible Garden AG Inc,식품 및 담배,541020
4365,MSGM,Motorsport Games Inc Class A,소프트웨어 및 IT서비스,572010
4366,LGMK,LogicMark Inc,헬스케어 장비 및 용품,561010
4367,BEAT,Heartbeam Inc,소프트웨어 및 IT서비스,572010
4368,BRTX,BioRestorative Therapies Inc,생명과학 및 메디컬 리서치,562020
4369,SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
4370,CJJD,China Jo-Jo Drugstores Holdings Inc,식품 및 약품소매,543010
4371,CEAD,CEA Industries Inc,"건설장비 및 대형차, 기차, 배",521020
4372,SQL,SeqLL Inc,헬스케어 장비 및 용품,561010
4373,MFH,Mercurity Fintech Holding Inc ADR,핀테크,573010
4374,GFAI,Guardforce AI Co Ltd,전문 및 상업 서비스,522030
4375,GRNQ,GreenPro Capital Corp,은행,551010
4376,KERN,Akerna Corp,소프트웨어 및 IT서비스,572010
4377,TIRX,Tian Ruixiang Holdings Ltd Class A,보험,553010
4378,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4379,ALNA,Allena Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4380,STSS,Sharps Technology Inc,헬스케어 장비 및 용품,561010
4381,EZGO,EZGO Technologies Ltd,레저 상품,532050
4382,UNCY,Unicycive Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4383,CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4384,WINT,Windtree Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4385,ALLR,Allarity Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4386,MTEK,Maris Tech Ltd,커뮤니케이션 및 네트워킹,571020
4387,MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
4388,CLXT,Calyxt Inc,전문품 상점,534030
4389,SPCB,Supercom Ltd,소프트웨어 및 IT서비스,572010
4390,RVPH,Reviva Pharmaceuticals Holdings  Inc.,생명과학 및 메디컬 리서치,562020
4391,STAB,Statera Biopharma Inc,생명과학 및 메디컬 리서치,562020
4392,EVOK,Evoke Pharma Inc,제약,562010
4393,GBS,Gbs Inc,생명과학 및 메디컬 리서치,562020
4394,DRUG,Bright Minds Biosciences Inc,생명과학 및 메디컬 리서치,562020
4395,SNOA,Sonoma Pharmaceuticals Inc,제약,562010
4396,SVVC,Firsthand Technology Value Fund Closed Fund,다양한 금융서비스,555010
4397,NRBO,Neurobo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4398,PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
4399,ACON,Aclarion Inc,생명과학 및 메디컬 리서치,562020
4400,WKEY,Wisekey International Holding AG ADR,반도체 및 반도체 장비,571010
4401,SNTG,Sentage Holdings Inc,은행,551010
4402,GRIL,Muscle Maker Inc,호텔 및 엔터테인먼트,533010
4403,EAST,Eastside Distilling Inc,음료,541010
4404,EJH,E-Home Household Service Holdings Ltd,"개인, 가정 용품 및 서비스",542010
4405,UNAM,Unico American Corp,보험,553010
4406,NXGL,Nexgel Inc,제약,562010
4407,LLL,JX Luxventure Ltd,섬유 및 의류,532020
4408,SOBR,Sobr Safe Inc,소프트웨어 및 IT서비스,572010
4409,CLWT,Euro Tech Holdings Company Ltd,전문 및 상업 서비스,522030
4410,ARTW,Art's Way Manufacturing Co Inc,"건설장비 및 대형차, 기차, 배",521020
4411,NEPT,Neptune Wellness Solutions Inc,제약,562010
4412,OBLG,Oblong Inc,전자 장비 및 부품,571040
4413,LCFY,Locafy Ltd,소프트웨어 및 IT서비스,572010
4414,SLRX,Salarius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4415,NCPL,Netcapital Inc,핀테크,573010
4416,PHIO,Phio Pharmaceuticals Corp,생명과학 및 메디컬 리서치,562020
4417,WHLRP,Wheeler Real Estate Investment Trust Series B Conv Prf Shs,주택 및 상업용 리츠,601020
4418,PT,Pintec Technology Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
4419,RSLS,ReShape Lifesciences Inc,헬스케어 장비 및 용품,561010
4420,GMVD,G Medical Innovations Holdings Ltd,헬스케어 장비 및 용품,561010
4421,SISI,Shineco Inc,제약,562010
4422,XTLB,X T L Biopharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
4423,JAN,Janone Inc,생명과학 및 메디컬 리서치,562020
4424,AVGR,Avinger Inc,헬스케어 장비 및 용품,561010
4425,GHSI,Guardion Health Sciences Inc,제약,562010
4426,CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
4427,WVVIP,Willamette Valley Vineyards Redeemable Pref Shs Series A,음료,541010
4428,CNSP,CNS Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4429,WORX,Scworx Corp,전문 및 상업 서비스,522030
4430,ADTX,Aditxt Inc,생명과학 및 메디컬 리서치,562020
4431,BBI,Brickell Biotech Inc,생명과학 및 메디컬 리서치,562020
4432,MOHO,Ecmoho Ltd ADR,전문품 상점,534030
4433,VS,Versus Systems Inc,소프트웨어 및 IT서비스,572010
4434,SCPS,Scopus Biopharma Inc,생명과학 및 메디컬 리서치,562020
4435,PALI,Palisade Bio Inc,생명과학 및 메디컬 리서치,562020
4436,CUEN,Cuentas Inc,소프트웨어 및 IT서비스,572010
4437,XCUR,Exicure Inc,생명과학 및 메디컬 리서치,562020
4438,STAF,Staffing 360 Solutions Inc,전문 및 상업 서비스,522030
4439,MCADR,Mountain Crest Acquisition II Right,기타 금융업,556010
4440,SNES,Senestech Inc,생명과학 및 메디컬 리서치,562020
4441,PIXY,ShiftPixy Inc,전문 및 상업 서비스,522030
4442,AEHL,Antelope Enterprise Holdings Ltd,주택건설,532030
4443,REVB,Revelation Biosciences Inc,생명과학 및 메디컬 리서치,562020
4444,CETX,Cemtrex Inc,전문 및 상업 서비스,522030
4445,YVR,Liquid Media Group Ltd,소프트웨어 및 IT서비스,572010
4446,HIHO,Highway Holdings Ltd,메탈&마이닝,512010
4447,PRFX,PainReform Ltd,제약,562010
4448,COSM,Cosmos Holdings Inc,제약,562010
4449,ANPC,AnPac Bio-Medical Science Co Ltd ADR,생명과학 및 메디컬 리서치,562020
4450,NLSP,NLS Pharmaceutics AG,생명과학 및 메디컬 리서치,562020
4451,AIHS,Senmiao Technology Ltd,전문품 상점,534030
4452,ADXN,Addex Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
4453,AHPI,Allied Healthcare Products Inc,헬스케어 장비 및 용품,561010
4454,GROM,Grom Social Enterprises Inc,소프트웨어 및 IT서비스,572010
4455,KSPN,Kaspien Holdings Inc,소프트웨어 및 IT서비스,572010
4456,ENVB,Enveric Biosciences Inc,생명과학 및 메디컬 리서치,562020
4457,VIVE,Viveve Medical Inc,헬스케어 장비 및 용품,561010
4458,CELZ,Creative Medical Technology Holdings Inc,생명과학 및 메디컬 리서치,562020
4459,AGRX,Agile Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4460,BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
4461,DBGI,Digital Brands Group Inc,전문품 상점,534030
4462,THMO,Thermogenesis Holdings Inc,사무기기,571050
4463,TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4464,HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
4465,CYTO,Altamira Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
4466,ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4467,INM,InMed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4468,MKD,Molecular Data Inc ADR,전문 및 상업 서비스,522030
4469,PTE,PolarityTE Inc,생명과학 및 메디컬 리서치,562020
4470,FNHC,Fednat Holding Co,보험,553010
4471,NUWE,Nuwellis Inc,헬스케어 장비 및 용품,561010
4472,MYSZ,My Size Inc,소프트웨어 및 IT서비스,572010
4473,FWBI,First Wave BioPharma Inc,생명과학 및 메디컬 리서치,562020
4474,EFOI,Energy Focus Inc,주택건설,532030
4475,NVIV,InVivo Therapeutics Holdings Corp,헬스케어 장비 및 용품,561010
4476,AUTO,Autoweb Inc,미디어 및 출판,533020
4477,NVFY,Nova LifeStyle Inc,가정용품,532040
4478,ATXI,Avenue Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4479,KRBP,Kiromic Biopharma Inc,생명과학 및 메디컬 리서치,562020
4480,XELAP,Exela Technologies 6 00 Cum Convt Perptl Pref Shs Series B,소프트웨어 및 IT서비스,572010
4481,VINO,Gaucho Group Holdings Inc,부동산 운영 관리,601010
4482,REVBU,Revelation Biosciences Units,생명과학 및 메디컬 리서치,562020
4483,DRMA,Dermata Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4484,SPRC,Scisparc Ltd,제약,562010
4485,STRRP,Star Equity Holdings Cumulative Perpetual Pref Shs Series A,헬스케어 업체 및 서비스,561020
4486,TANH,Tantech Holdings Ltd,화학,511010
4487,CTIB,Yunhong CTI Ltd,용기 및 포장,513020
4488,BXRX,Baudax Bio Inc,생명과학 및 메디컬 리서치,562020
4489,SXTC,China SXT Pharmaceuticals Inc,제약,562010
4490,VLON,Vallon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4491,MDRRP,Medalist Diversified REIT Cumulative Redeemable Pref Shs Series A,주택 및 상업용 리츠,601020
4492,SLHGP,Skylight Health Group Skylight Health Group 9.25 Cumulative Redeemable,헬스케어 업체 및 서비스,561020
4493,PXSAP,Pyxis Tankers 7 75 Cumulative Convertible Pref Shs Series A,화물 및 물류 서비스,524050
4494,OTRKP,Ontrak 9 50 Cumulative Perpetual Prf Shs Series A,헬스케어 업체 및 서비스,561020
4495,AREB,American Rebel Holdings Inc,우주항공 및 국방,521010
4496,QNRX,Quoin Pharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
4497,CETXP,Cemtrex Series 1 Pref Shs,전문 및 상업 서비스,522030
4498,ZSAN,Zosano Pharma Corp,생명과학 및 메디컬 리서치,562020
4499,HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
4500,CYCCP,Cyclacel Pharmaceuticals 6 Conv Pref Shs,생명과학 및 메디컬 리서치,562020
4501,KPRX,Kiora Pharmaceuticals Inc,제약,562010
4502,BIMI,Bimi International Medical Inc,제약,562010
4503,FRMEP,First Merchants Depository Shares reprs 1 100th 7 50 Non Cum Perp Prf Shs A,은행,551010
4504,AGBAR,AGBA Acquisition Rights,기타 금융업,556010
4505,BHFAL,Brighthouse Financial Junior Subordinated Debentures Exp 2058,보험,553010
4506,BRLIR,Brilliant Acquisition Rights,기타 금융업,556010
4507,COWNL,Cowen 7 75 Senior Notes Exp 2033,투자은행 및 서비스,551020
4508,ESSCR,East Stone Acquisition Rights,기타 금융업,556010
4509,MAXNV,Maxeon Solar Technologies Ltd,재생에너지,502010
4510,SPWRV,SunPower Corp,재생에너지,502010
4511,MCACR,Monterey Capital Acquisition Rights,기타 금융업,556010
4512,SPEL,Spinal Elements Holdings Inc,헬스케어 장비 및 용품,561010
4513,MVNR,Mavenir Private Holdings II Ltd,소프트웨어 및 IT서비스,572010
4514,ADOCR,Edoc Acquisition Rights Exp 30th Nov 2027,기타 금융업,556010
4515,ACAC,Acri Capital Acquisition Corp Class A,기타 금융업,556010
4516,BREZR,Breeze Holdings Acquisition Right,기타 금융업,556010
4517,PFXNL,PhenixFIN 6 125 Senior Notes due 2023,다양한 금융서비스,555010
4518,BENER,Benessere Capital Acquisition Right,기타 금융업,556010
4519,VTAQR,Ventoux CCM Acquisition Right Exp 30th Sept 2025,기타 금융업,556010
4520,RILYK,B Riley Financial 5.50% Senior Notes Due 2026,투자은행 및 서비스,551020
4521,VENAR,Venus Acquisition Rights,기타 금융업,556010
4522,GBRGR,Goldenbridge Acquisition Right,기타 금융업,556010
4523,MBTCR,Nocturne Acquisition Rights,기타 금융업,556010
4524,VISN,Gyroscope Therapeutics Holdings PLC,생명과학 및 메디컬 리서치,562020
4525,HROWL,Harrow Health 8.625% Senior Notes due 2026,제약,562010
4526,VMEOV,Vimeo Holdings Inc,,
4527,SVNIU,Seven Islands Inc,,
4528,MPACR,Model Performance Acquisition Right,기타 금융업,556010
4529,MCAER,Mountain Crest Acquisition III Right,기타 금융업,556010
4530,SNCRL,Synchronoss Technologies 8 375 Senior Notes due 2026,소프트웨어 및 IT서비스,572010
4531,METCL,Ramaco Resources 9 00 Senior Notes due 2026,메탈&마이닝,512010
4532,SPKAR,SPK Acquisition Rights,기타 금융업,556010
4533,HKIT,Hitek Global Inc,통합 하드웨어 및 소프트웨어,571070
4534,BSGAR,Blue Safari Group Acquisition Rights,기타 금융업,556010
4535,MCAFR,Mountain Crest Acquisition IV Rights,기타 금융업,556010
4536,GPCOR,Golden Path Acquisition Rights,기타 금융업,556010
4537,CLAQR,CleanTech Acquisition Rights,기타 금융업,556010
4538,WCGC,WCG Clinical Inc,생명과학 및 메디컬 리서치,562020
4539,RILYZ,B. Riley Financial 5 25 Senior Notes due 2028,투자은행 및 서비스,551020
4540,WHLRL,Wheeler Real Estate Investment Trust 7 00 Senior Conv Notes Due 2031,주택 및 상업용 리츠,601020
4541,IMAQR,International Media Acquisition Rights,기타 금융업,556010
4542,UKWIU,UK Wisdom Ltd,기타 금융업,556010
4543,DYCU,Dynacure SA ADR,생명과학 및 메디컬 리서치,562020
4544,CCAIU,Cascadia Acquisition Units,기타 금융업,556010
4545,CLOER,Clover Leaf Capital Rights,기타 금융업,556010
4546,PAFOR,Pacifico Acquisition Rights,기타 금융업,556010
4547,IMBIL,iMedia Brands 8 5 Senior Notes Due 2026,전문품 상점,534030
4548,NOVVR,Nova Vision Acquisition Rights,기타 금융업,556010
4549,PPHPR,PHP Ventures Acquisition Rights Exp 1st Jan 2023,기타 금융업,556010
4550,WINVR,WinVest Acquisition Right,기타 금융업,556010
4551,AEON,AEON Biopharma Inc,생명과학 및 메디컬 리서치,562020
4552,GREEL,Greenidge Generation Holdings 8 50 Senior Notes due 2026,핀테크,573010
4553,COMSP,ComSovereign Holding 9.25 Cumulative Redeemable Perpetual Pref Shs Series A,커뮤니케이션 및 네트워킹,571020
4554,BNIXR,Bannix Acquisition Right Exp 31st July 2026,기타 금융업,556010
4555,VSACU,Vision Sensing Acquisition Units,기타 금융업,556010
4556,BMAQR,Blockchain Moon Acquisition Rights Exp 14th Oct 2026,기타 금융업,556010
4557,FOSLL,Fossil Group 7 Senior Notes due 2026,섬유 및 의류,532020
4558,HHGCR,HHG Capital Rights,기타 금융업,556010
4559,GMBLP,Esports Entertainment Group 10.0 Cumulative Redeemable Convertible Pref Shs,소프트웨어 및 IT서비스,572010
4560,ARBKL,Argo Blockchain 8 75 Senior Notes due 2026,핀테크,573010
4561,ATLCL,Atlanticus Holdings 6 125 Senior Notes due 2026,은행,551010
4562,ENERR,Accretion Acquisition Right Exp 1st Mar 2028,기타 금융업,556010
4563,MCAGR,Mountain Crest Acquisition V Right,기타 금융업,556010
4564,DMAQR,Deep Medicine Acquisition Rights,기타 금융업,556010
4565,RILYG,B. Riley Financial 5 00 Senior Notes due 2026,투자은행 및 서비스,551020
4566,ARIZR,Arisz Acquisition Right,기타 금융업,556010
4567,LAXXR,8i Acquisition 2 Rights,기타 금융업,556010
4568,GLLIR,Globalink Investment Rights Exp 6th Dec 2026,기타 금융업,556010
4569,ROCAR,ROC Energy Acquisition Rights,기타 금융업,556010
4570,JWACR,Jupiter Wellness Acquisition Right,기타 금융업,556010
4571,BLEUR,bleuacacia Rights,기타 금융업,556010
4572,FXCOR,Financial Strategies Acquisition Rights,기타 금융업,556010
4573,FEXDR,Fintech Ecosystem Development Right,기타 금융업,556010
4574,MAAQR,Mana Capital Acquisition Rights,기타 금융업,556010
4575,ALSAR,Alpha Star Acquisition Rights,기타 금융업,556010
4576,CEGVV,Constellation Energy Corp,전기 유틸리티,591010
4577,EXCVV,Exelon Corp,전기 유틸리티,591010
4578,KACLR,Kairous Acquisition Corp Rights,기타 금융업,556010
4579,SMSA,Samsara Vision Inc,헬스케어 장비 및 용품,561010
4580,WTMAR,Welsbach Technology Metals Acquisition 1 10th share Ord Shs Rights,기타 금융업,556010
4581,IGTAR,Inception Growth Acquisition Rights,기타 금융업,556010
4582,NVACR,NorthView Acquisition Rights,기타 금융업,556010
4583,GFGDR,Growth for Good Acquisition Rights Exp 12 Nov 2026,기타 금융업,556010
4584,SUNFU,Sunfire Acquisition Units,기타 금융업,556010
4585,RDTXU,Roman Dbdr Tech Acquisition Ii Units,기타 금융업,556010
4586,LVOPP,LiveOne 9.0 Cumulative Perpetual Pref Shs Series A,미디어 및 출판,533020
4587,SAGAR,Sagaliam Acquisition Rights,기타 금융업,556010
4588,JUNS,Jupiter Neurosciences Inc,생명과학 및 메디컬 리서치,562020
4589,RHDM,Rhodium Enterprises Inc Class A,소프트웨어 및 IT서비스,572010
4590,AIBBR,AIB Acquisition Right,기타 금융업,556010
4591,BRACR,Broad Capital Acquisition Rights,기타 금융업,556010
4592,KYCHR,Keyarch Acquisition Rights Exp 24th Jan 2027,기타 금융업,556010
4593,CSLMR,Consilium Acquisition I Rights,기타 금융업,556010
4594,BWAQR,Blue World Acquisition Right,기타 금융업,556010
4595,ASCAR,A SPAC I Acquisition Right,기타 금융업,556010
4596,ATAKR,Aurora Technology Acquisition Rights,기타 금융업,556010
4597,ACAXR,Alset Capital Acquisition Rights,기타 금융업,556010
